eval,pop_size,avg_fitness,fitness_variance,mutation_amount,recombination_amount
622000,100,1.607167310762045E-9,2.507418376287981E-16,10,10
622020,100,1.6071672920937443E-9,2.50741837689411E-16,10,10
622040,100,1.607164048886186E-9,2.507418482188282E-16,10,10
622060,100,1.6071658528819306E-9,2.507418423619448E-16,10,10
622080,100,1.832673580644491E-9,2.5509501198266527E-16,10,10
622100,100,1.8326736023705883E-9,2.5509501190222705E-16,10,10
622120,100,1.832673599634933E-9,2.550950119123553E-16,10,10
622140,100,1.8326735633826027E-9,2.5509501204657375E-16,10,10
622160,100,2.490544340301021E-10,5.106328844977247E-18,10,10
622180,100,2.4905443403272543E-10,5.10632884497596E-18,10,10
622200,100,2.4633579761863786E-10,5.1069426707616165E-18,10,10
622220,100,2.4629032583063097E-10,5.10696508876386E-18,10,10
622240,100,2.530560643502042E-10,5.108176258226765E-18,10,10
622260,100,3.137314044519424E-10,5.445307399832421E-18,10,10
622280,100,2.96439980305626E-10,5.425206735642044E-18,10,10
622300,100,2.9636370593762133E-10,5.42525182044141E-18,10,10
622320,100,2.967979576820087E-10,5.425010685073632E-18,10,10
622340,100,2.9679795215174686E-10,5.425010688389374E-18,10,10
622360,100,2.967974648330061E-10,5.425010980550369E-18,10,10
622380,100,7.129029654019301E-11,3.721404045366527E-19,10,10
622400,100,7.129029614205152E-11,3.7214040459399366E-19,10,10
622420,100,1.0114480583095811E-10,4.768592149024872E-19,10,10
622440,100,1.0116821304730891E-10,4.768544871162266E-19,10,10
622460,100,1.0257636050819245E-10,4.766648365927062E-19,10,10
622480,100,1.0257636050834965E-10,4.766648365926728E-19,10,10
622500,100,1.025763245496601E-10,4.766648440440843E-19,10,10
622520,100,1.0257631656700637E-10,4.766648456982601E-19,10,10
622540,100,1.0257451708343612E-10,4.766652182657634E-19,10,10
622560,100,2.0962186513734014E-10,1.600396200833852E-18,10,10
622580,100,2.0962196608338764E-10,1.6003961580863343E-18,10,10
622600,100,2.096645862991879E-10,1.6003781992985819E-18,10,10
622620,100,2.0966445021804253E-10,1.6003782569360048E-18,10,10
622640,100,2.0966469958795838E-10,1.600378151317975E-18,10,10
622660,100,2.0969466369658817E-10,1.6003655494215595E-18,10,10
622680,100,2.165984946581908E-10,1.6022071982061042E-18,10,10
622700,100,2.1589472786241043E-10,1.6024645721321885E-18,10,10
622720,100,2.1573144712085564E-10,1.6025330672827713E-18,10,10
622740,100,2.0882771155450962E-10,1.6006792854316329E-18,10,10
622760,100,2.0882771185537056E-10,1.6006792853047035E-18,10,10
622780,100,2.0882760685924256E-10,1.600679329598895E-18,10,10
622800,100,2.088276144058993E-10,1.6006793264151605E-18,10,10
622820,100,2.088811893319041E-10,1.600657011771975E-18,10,10
622840,100,2.0888364950068168E-10,1.6006559739402827E-18,10,10
622860,100,2.088836478638861E-10,1.6006559746309838E-18,10,10
622880,100,2.0888364947380953E-10,1.6006559739516184E-18,10,10
622900,100,1.4820786439285835E-10,1.2506731003702968E-18,10,10
622920,100,1.4821067444773078E-10,1.2506722598018948E-18,10,10
622940,100,1.4923167674208732E-10,1.2504708008229409E-18,10,10
622960,100,1.4930289432187955E-10,1.2504498303522044E-18,10,10
622980,100,1.493021757636696E-10,1.2504500469985146E-18,10,10
623000,100,1.4928141067914237E-10,1.2504562661822211E-18,10,10
623020,100,1.4922600569932705E-10,1.2504724916232936E-18,10,10
623040,100,1.491487616200485E-10,1.2504954263472346E-18,10,10
623060,100,1.5664112685477588E-10,1.2538514507153825E-18,10,10
623080,100,8.84479351166433E-8,7.79508575431558E-13,10,10
623100,100,8.84479351182247E-8,7.795085754312774E-13,10,10
623120,100,8.844073522248917E-8,7.795098572329106E-13,10,10
623140,100,8.833938699409292E-8,7.795268003526645E-13,10,10
623160,100,8.833938687774367E-8,7.795268003734314E-13,10,10
623180,100,8.83394168593559E-8,7.795267950229013E-13,10,10
623200,100,8.83394168591078E-8,7.795267950229485E-13,10,10
623220,100,8.833941674147768E-8,7.795267950439406E-13,10,10
623240,100,8.839414376444143E-8,7.7951732777444E-13,10,10
623260,100,8.839415892619065E-8,7.7951732506697E-13,10,10
623280,100,8.839415893624213E-8,7.795173250651727E-13,10,10
623300,100,8.839415842704726E-8,7.795173251561011E-13,10,10
623320,100,9.186879676476908E-8,7.801041560478106E-13,10,10
623340,100,9.186879676510955E-8,7.801041560477484E-13,10,10
623360,100,9.1868781232722E-8,7.801041589304335E-13,10,10
623380,100,8.845394392680064E-8,7.795069488145799E-13,10,10
623400,100,9.01145552713277E-8,7.79485850782158E-13,10,10
623420,100,9.01145547898896E-8,7.794858508698066E-13,10,10
623440,100,9.011455554986152E-8,7.79485850731451E-13,10,10
623460,100,1.8232613462649493E-9,2.7579798978809286E-16,10,10
623480,100,1.8232613356699942E-9,2.757979898271176E-16,10,10
623500,100,1.8232613243650936E-9,2.7579798986875793E-16,10,10
623520,100,1.823659062466425E-9,2.757969668005318E-16,10,10
623540,100,1.8236590606157721E-9,2.7579696680735E-16,10,10
623560,100,1.824126887440228E-9,2.757952651447988E-16,10,10
623580,100,1.8166345222245338E-9,2.75817148337213E-16,10,10
623600,100,1.8149744645157667E-9,2.758229594989635E-16,10,10
623620,100,1.8151472497976555E-9,2.7582232894731796E-16,10,10
623640,100,1.8151472495767807E-9,2.758223289481279E-16,10,10
623660,100,1.8151470952303147E-9,2.758223295141089E-16,10,10
623680,100,1.8151470952114684E-9,2.758223295141778E-16,10,10
623700,100,1.815146772575808E-9,2.7582233069726014E-16,10,10
623720,100,3.110218812429249E-10,3.2709119266096237E-18,10,10
623740,100,1.4899840855903824E-10,6.94546310740792E-19,10,10
623760,100,1.4899840860414355E-10,6.945463107272174E-19,10,10
623780,100,1.4897366651553733E-10,6.945537085612919E-19,10,10
623800,100,1.4897371252250862E-10,6.94553694715387E-19,10,10
623820,100,1.4894314546329647E-10,6.945627987637637E-19,10,10
623840,100,6.111441916988427E-11,2.9998931815587973E-19,10,10
623860,100,6.111442759008228E-11,2.9998931711630266E-19,10,10
623880,100,6.112185789863892E-11,2.999884025456559E-19,10,10
623900,100,9.116263407550271E-11,3.594207465645861E-19,10,10
623920,100,9.122327690699519E-11,3.594099464583919E-19,10,10
623940,100,8.576593003562064E-11,3.5737724797343805E-19,10,10
623960,100,8.622993370930734E-11,3.573183839284853E-19,10,10
623980,100,8.587703577468253E-11,3.573671541389706E-19,10,10
624000,100,9.462904785321399E-11,3.6350854819202035E-19,10,10
624020,100,9.472687824946896E-11,3.6349080305394026E-19,10,10
624040,100,9.426286046737656E-11,3.6355763466125767E-19,10,10
624060,100,1.025213256683811E-10,3.6880863270737023E-19,10,10
624080,100,9.975615372462258E-11,3.6860302142030906E-19,10,10
624100,100,1.0395635200840007E-10,3.69520430261844E-19,10,10
624120,100,1.0391040002649196E-10,3.695297285564433E-19,10,10
624140,100,5.793536730907473E-11,8.225277370840952E-20,10,10
624160,100,5.797619746632384E-11,8.224811286401153E-20,10,10
624180,100,6.577193909146856E-11,8.814410380714334E-20,10,10
624200,100,6.577193931453332E-11,8.81441037775043E-20,10,10
624220,100,6.577260679445572E-11,8.81440151227633E-20,10,10
624240,100,5.5557756017527575E-8,3.0792870220574404E-13,10,10
624260,100,5.5557752837282096E-8,3.0792870256268636E-13,10,10
624280,100,5.555775225032328E-8,3.0792870262856626E-13,10,10
624300,100,5.555775225033503E-8,3.079287026285647E-13,10,10
624320,100,5.55597840272789E-8,3.0792847499903263E-13,10,10
624340,100,6.776928047256163E-11,8.829154570398638E-20,10,10
624360,100,6.776928109971247E-11,8.829154561812457E-20,10,10
624380,100,1.0590679902600307E-10,2.2851723123040073E-19,10,10
624400,100,1.011074070489552E-10,2.276427977935586E-19,10,10
624420,100,1.0110789495569809E-10,2.276426981469357E-19,10,10
624440,100,1.0110789472770885E-10,2.2764269819350473E-19,10,10
624460,100,1.0110789664298512E-10,2.276426978022941E-19,10,10
624480,100,9.284764416535239E-11,2.223684522953344E-19,10,10
624500,100,9.284511102170255E-11,2.2236892637069013E-19,10,10
624520,100,9.274154135028783E-11,2.2238737327464706E-19,10,10
624540,100,9.086136857219744E-11,2.223202354643476E-19,10,10
624560,100,8.211258234279532E-11,2.1611169165181467E-19,10,10
624580,100,8.211331966364876E-11,2.161115693964351E-19,10,10
624600,100,8.211332835103305E-11,2.1611156795533106E-19,10,10
624620,100,8.625231064055352E-11,2.1627449678095318E-19,10,10
624640,100,8.643874646912181E-11,2.1625342348979514E-19,10,10
624660,100,1.7923093467715765E-10,1.0610887318479383E-18,10,10
624680,100,2.2872386415049855E-10,1.2388548594589214E-18,10,10
624700,100,2.2959467607819536E-10,1.2385283202596441E-18,10,10
624720,100,2.0585572947763465E-10,1.1879805991018328E-18,10,10
624740,100,2.058765004949364E-10,1.1879720037972973E-18,10,10
624760,100,1.9979002308876698E-10,1.1867171629893009E-18,10,10
624780,100,1.9979002308738412E-10,1.1867171629898561E-18,10,10
624800,100,1.995962242184501E-10,1.1867908746150333E-18,10,10
624820,100,1.996952594345153E-10,1.186751921967679E-18,10,10
624840,100,1.996746041142513E-10,1.186760211227897E-18,10,10
624860,100,1.9789105391301457E-10,1.1871551338570695E-18,10,10
624880,100,2.0104052590256564E-10,1.1868879555774481E-18,10,10
624900,100,2.001696969175604E-10,1.1871642687559219E-18,10,10
624920,100,1.995951887312527E-10,1.1873444119578886E-18,10,10
624940,100,2.0977723158529872E-10,1.1938149009716481E-18,10,10
624960,100,2.1450625092390321E-10,1.1938473091037917E-18,10,10
624980,100,2.144977493439047E-10,1.1938509858372584E-18,10,10
625000,100,2.1452841451350148E-10,1.1938377917083077E-18,10,10
625020,100,1.763908988409173E-10,1.061980910965331E-18,10,10
625040,100,1.7637616252835534E-10,1.0619861400260471E-18,10,10
625060,100,1.763723562326373E-10,1.0619874947856043E-18,10,10
625080,100,1.7634170121106847E-10,1.061998321537777E-18,10,10
625100,100,2.1957023421191937E-10,1.233468966507768E-18,10,10
625120,100,2.1949163325036567E-10,1.233502632294732E-18,10,10
625140,100,2.1933162751912138E-10,1.2335709698975043E-18,10,10
625160,100,1.7545629795777944E-10,1.0566387888397727E-18,10,10
625180,100,1.7534806539220868E-10,1.0566759559721091E-18,10,10
625200,100,1.7534813191687895E-10,1.0566759324068565E-18,10,10
625220,100,1.7563573979274315E-10,1.0565807036890103E-18,10,10
625240,100,1.7564236988937114E-10,1.0565783557472212E-18,10,10
625260,100,1.7564236991466612E-10,1.0565783557382461E-18,10,10
625280,100,1.7553398977209561E-10,1.0566156158873337E-18,10,10
625300,100,1.755337577025437E-10,1.0566156981763487E-18,10,10
625320,100,1.7553375700611605E-10,1.0566156984233097E-18,10,10
625340,100,1.7664178922599287E-10,1.0563455486131685E-18,10,10
625360,100,1.7142092808770602E-10,1.0567457387802227E-18,10,10
625380,100,1.7142662813360633E-10,1.0567437681597877E-18,10,10
625400,100,1.7142664981463036E-10,1.0567437606513401E-18,10,10
625420,100,1.714288505170771E-10,1.056742998897035E-18,10,10
625440,100,1.7140880937476874E-10,1.0567498985048664E-18,10,10
625460,100,1.715503405591326E-10,1.056702892319921E-18,10,10
625480,100,1.7155024275406675E-10,1.0567029262152811E-18,10,10
625500,100,1.715499686075858E-10,1.0567030212189601E-18,10,10
625520,100,1.715499137872873E-10,1.05670304021744E-18,10,10
625540,100,1.7140837583047181E-10,1.0567500486255133E-18,10,10
625560,100,1.7140161932258155E-10,1.0567523836260384E-18,10,10
625580,100,1.6319869730828143E-10,1.0518181197395092E-18,10,10
625600,100,1.651911192071676E-10,1.0516606337626212E-18,10,10
625620,100,1.6525865391332527E-10,1.051638552391579E-18,10,10
625640,100,1.220301179806893E-10,8.754248577578995E-19,10,10
625660,100,1.350678512301857E-10,8.813318387904793E-19,10,10
625680,100,1.305627531969007E-10,8.804838722965714E-19,10,10
625700,100,1.283158133021322E-10,8.805614767609746E-19,10,10
625720,100,1.2831595170012055E-10,8.805614408868281E-19,10,10
625740,100,1.2831581343427725E-10,8.805614767267225E-19,10,10
625760,100,1.199798117272743E-10,8.757590507243954E-19,10,10
625780,100,1.1997977314573726E-10,8.757590600757694E-19,10,10
625800,100,1.2157420980574699E-10,8.756268179550586E-19,10,10
625820,100,1.225185374172264E-10,8.754840630538854E-19,10,10
625840,100,1.338545351423411E-10,8.85527995557976E-19,10,10
625860,100,1.3386102605575572E-10,8.855262449404387E-19,10,10
625880,100,1.4617644426104E-9,2.0470392929774053E-16,10,10
625900,100,1.460675946385346E-9,2.0470701851989632E-16,10,10
625920,100,1.4606763308129047E-9,2.0470701738551934E-16,10,10
625940,100,1.4609346727568594E-9,2.0470625818953275E-16,10,10
625960,100,1.4609371249699403E-9,2.0470625095271398E-16,10,10
625980,100,1.4660461970193758E-9,2.0469380270824378E-16,10,10
626000,100,1.4660461970187498E-9,2.0469380270824625E-16,10,10
626020,100,1.4639739965168542E-9,2.046995022110205E-16,10,10
626040,100,1.4642084749733755E-9,2.0469881423368722E-16,10,10
626060,100,1.4641584992131905E-9,2.0469896184468922E-16,10,10
626080,100,1.4573660813933177E-9,2.04714344872716E-16,10,10
626100,100,2.5440724128412687E-11,1.991043885974213E-20,10,10
626120,100,2.0311937104411363E-11,1.7490448962134058E-20,10,10
626140,100,2.042949605753444E-11,1.748700756700136E-20,10,10
626160,100,2.042949594313112E-11,1.748700757172298E-20,10,10
626180,100,2.042924708889986E-11,1.7487017836044188E-20,10,10
626200,100,2.1861729631568808E-11,1.7633093091588464E-20,10,10
626220,100,2.0267282038312572E-11,1.7444153369330566E-20,10,10
626240,100,2.0267289950441068E-11,1.7444153045379592E-20,10,10
626260,100,2.0267287163868766E-11,1.7444153159472278E-20,10,10
626280,100,2.0101525892066778E-11,1.7448135369323817E-20,10,10
626300,100,2.0101567775221615E-11,1.7448133668694108E-20,10,10
626320,100,2.0101567775221948E-11,1.7448133668694093E-20,10,10
626340,100,2.0101553349721257E-11,1.744813425447668E-20,10,10
626360,100,6.263648346799009E-11,2.0904304114930155E-19,10,10
626380,100,5.13008136774803E-11,1.9736810967577344E-19,10,10
626400,100,2.00374361802451E-7,4.012860715950944E-12,10,10
626420,100,2.0037599025489875E-7,4.0128600570239565E-12,10,10
626440,100,2.003757403117065E-7,4.012860158194586E-12,10,10
626460,100,2.003757401638292E-7,4.01286015825445E-12,10,10
626480,100,2.003757333690438E-7,4.012860161004968E-12,10,10
626500,100,2.0037572759600262E-7,4.012860163341879E-12,10,10
626520,100,2.0037572753358524E-7,4.012860163367167E-12,10,10
626540,100,2.003757275238557E-7,4.012860163371093E-12,10,10
626560,100,2.0524511514218256E-7,4.01330339299541E-12,10,10
626580,100,2.0524511412216965E-7,4.013303393418341E-12,10,10
626600,100,2.0523831650315402E-7,4.013306207251638E-12,10,10
626620,100,2.052636675596497E-7,4.013295760143168E-12,10,10
626640,100,2.05263716177688E-7,4.013295739982766E-12,10,10
626660,100,2.0526376478269997E-7,4.01329571982775E-12,10,10
626680,100,2.0526369723482158E-7,4.013295747837652E-12,10,10
626700,100,2.0526369723376843E-7,4.0132957478380975E-12,10,10
626720,100,2.0526318351843803E-7,4.0132959608402144E-12,10,10
626740,100,4.977616127459712E-9,2.413671344204514E-15,10,10
626760,100,4.977616122334853E-9,2.4136713442560424E-15,10,10
626780,100,4.980235165259027E-9,2.413645717201104E-15,10,10
626800,100,4.9796719033441765E-9,2.4136513522455322E-15,10,10
626820,100,4.979688263023168E-9,2.413651187681278E-15,10,10
626840,100,4.979688263024375E-9,2.413651187681284E-15,10,10
626860,100,4.9796396485884765E-9,2.4136516765002397E-15,10,10
626880,100,4.979631647411449E-9,2.413651756984301E-15,10,10
626900,100,4.990232947685627E-9,2.4135536920711915E-15,10,10
626920,100,4.989765407812697E-9,2.4135583630783818E-15,10,10
626940,100,4.964220315261026E-9,2.413750533395126E-15,10,10
626960,100,4.964208408048691E-9,2.413750652794219E-15,10,10
626980,100,4.964208382483241E-9,2.4137506530505962E-15,10,10
627000,100,4.964322767001751E-9,2.4137495072289915E-15,10,10
627020,100,4.964276930123037E-9,2.4137499667091293E-15,10,10
627040,100,4.964276929651094E-9,2.413749966713861E-15,10,10
627060,100,4.965491183621843E-9,2.41373793675207E-15,10,10
627080,100,4.965445471875417E-9,2.4137383950868804E-15,10,10
627100,100,4.965114839648474E-9,2.4137417056479184E-15,10,10
627120,100,4.965111018379667E-9,2.413741743976049E-15,10,10
627140,100,4.965314618563871E-9,2.4137397057134905E-15,10,10
627160,100,4.965314620694365E-9,2.4137397056921183E-15,10,10
627180,100,4.965720425323198E-9,2.413735651554707E-15,10,10
627200,100,4.929394701500727E-9,2.4139662768194705E-15,10,10
627220,100,4.929396221511595E-9,2.4139662616828465E-15,10,10
627240,100,4.9279824624285125E-9,2.4139801853254207E-15,10,10
627260,100,4.927302202899215E-9,2.413986910452658E-15,10,10
627280,100,4.928094010370356E-9,2.413979091381558E-15,10,10
627300,100,4.928136099825212E-9,2.413978672527169E-15,10,10
627320,100,4.927344292012771E-9,2.4139864916689893E-15,10,10
627340,100,4.927344292012848E-9,2.4139864916689917E-15,10,10
627360,100,4.927339540515368E-9,2.413986538964184E-15,10,10
627380,100,4.927339516926475E-9,2.4139865391990027E-15,10,10
627400,100,4.926933801528772E-9,2.4139905609833103E-15,10,10
627420,100,4.917705204369691E-9,2.414073728163932E-15,10,10
627440,100,4.917705337273039E-9,2.4140737268435746E-15,10,10
627460,100,4.917713270243412E-9,2.4140736480424724E-15,10,10
627480,100,4.917712880798778E-9,2.4140736519115065E-15,10,10
627500,100,4.920016528966239E-9,2.41405129320618E-15,10,10
627520,100,4.967883226968156E-9,2.4138046480382306E-15,10,10
627540,100,4.9678830800603566E-9,2.413804649512616E-15,10,10
627560,100,4.9678830800603284E-9,2.413804649512616E-15,10,10
627580,100,4.967876649641985E-9,2.413804714045155E-15,10,10
627600,100,4.966248659069254E-9,2.413820782205116E-15,10,10
627620,100,4.966248659062517E-9,2.4138207822051894E-15,10,10
627640,100,4.966248659062518E-9,2.413820782205189E-15,10,10
627660,100,4.966248390123502E-9,2.413820784903408E-15,10,10
627680,100,4.966248399855863E-9,2.4138207848057486E-15,10,10
627700,100,4.966248399338057E-9,2.4138207848109673E-15,10,10
627720,100,4.9807276803273605E-9,2.41369648814596E-15,10,10
627740,100,4.994956887956086E-9,2.413573559583613E-15,10,10
627760,100,1.200104267709621E-8,4.772347781973106E-15,10,10
627780,100,1.20037868844231E-8,4.772281601693266E-15,10,10
627800,100,1.2003821778550471E-8,4.772280755629832E-15,10,10
627820,100,1.1955956791127564E-8,4.773207737554048E-15,10,10
627840,100,1.195595671848968E-8,4.773207739308491E-15,10,10
627860,100,1.1955956719600959E-8,4.773207739281682E-15,10,10
627880,100,1.1955956719283717E-8,4.7732077392893094E-15,10,10
627900,100,1.1955945691358632E-8,4.77320800563932E-15,10,10
627920,100,1.1955945691358651E-8,4.77320800563931E-15,10,10
627940,100,1.1955903559536219E-8,4.7732090230860754E-15,10,10
627960,100,1.1955824540774037E-8,4.7732109310139426E-15,10,10
627980,100,1.1953160914134721E-8,4.7732745422461666E-15,10,10
628000,100,8.45011800705007E-9,3.605943841146006E-15,10,10
628020,100,8.45011800598143E-9,3.605943841164265E-15,10,10
